Bedrooms,Bathrooms,SquareFeet,Neighborhood
5,2,-1.1144506291814995,1
4,2,-0.7234913359867052,1
3,3,-0.8850878438405535,2
4,2,0.08101600956524957,1
3,3,-1.3785653516953162,1
5,2,0.03410089438187423,1
4,3,0.498039255639697,1
4,3,1.6361651980512095,1
3,1,-1.1248762103333607,2
5,2,0.9359136640178667,0
3,2,1.057545444122914,0
5,2,0.7969059153263842,0
4,3,-0.13097080718926118,0
4,1,-0.3742343673993555,0
3,3,-0.44895103232102734,0
5,3,0.39204584726244157,0
3,2,0.4963016587810534,0
3,3,0.4007338315556592,2
4,2,1.5996756640196954,0
5,1,1.0210559100913996,1
4,1,1.0314814912432608,1
2,2,-1.1075002417469255,2
3,2,0.2825772451678991,2
2,1,-0.7321793202799228,0
4,2,0.5432167739644288,1
4,3,-0.5966467653057275,2
2,1,-1.1839545035272407,0
2,1,-1.5001971318003635,0
3,1,-0.2282762312732989,2
5,3,-0.06146693284351996,2
3,3,-1.1926424878204585,1
3,1,0.3885706535451545,2
4,1,0.7482532032843654,2
5,1,1.4363415593072035,0
3,3,0.22176135511537556,1
3,1,-1.7173967391308047,1
5,2,-0.79473280719109,1
2,2,-0.5080293255149073,2
5,2,-0.7321793202799228,1
4,2,0.5953446797237347,0
4,2,-0.25955297472888245,1
3,2,1.2069787739662574,1
4,2,-0.40203591713765197,0
5,2,-1.5471122469837388,0
4,3,1.2104539676835446,1
3,1,-0.28214173389124836,2
5,2,1.4467671404590647,1
5,1,1.205241177107614,1
2,3,0.03931368495780482,2
4,1,1.1027229624476456,1
5,3,-0.011076623942857567,0
4,1,-1.7330351108585966,0
5,1,-0.11880762917875648,0
2,2,1.1618012556415258,2
4,1,0.8316578524992548,0
2,3,-0.36728397996478135,0
4,2,1.116623737316794,2
5,2,0.6144582451688135,2
4,3,-1.0883866763018466,0
2,2,1.2243547425526928,1
5,3,0.054952056685596606,0
5,1,0.12966872160726842,0
3,2,0.7882179310331666,0
4,3,-0.8068959852015947,0
4,2,0.4337481718698863,0
5,3,-0.6731010270860428,2
5,1,1.55276054883632,2
2,2,-0.14487158205840944,0
4,2,-1.1978552783963892,0
2,2,-0.8086335820602382,0
5,1,-1.4810835663552846,2
4,2,-0.2282762312732989,2
2,3,-0.47327738834203675,0
4,1,0.47718809333597456,1
2,2,0.8212322713473936,2
2,1,1.2035035802489704,0
5,1,-1.276047137035348,0
3,3,-1.2916855087631398,2
3,3,1.6483283760617142,1
2,1,0.6839621195145548,1
3,2,0.08796639699982368,2
3,1,-1.1839545035272407,1
4,1,1.6379027949098532,0
5,3,-0.6088099433162322,2
5,3,0.47023770590140046,1
2,2,0.390308250403798,0
5,3,-0.2665033621634566,0
2,1,-1.2256568281346856,1
3,1,-1.131826597767935,0
4,2,-0.5340932783945603,1
3,1,-0.05625414226758937,1
2,1,-0.6122851370335192,0
5,2,-0.8121087757775253,1
3,1,-0.23522661870787304,1
3,3,0.5258408053779935,1
2,1,-0.742604901431784,1
4,2,-0.5288804878186297,0
2,3,-0.7634560637355063,2
2,1,-0.88335024698191,2
5,1,-1.276047137035348,0
5,3,0.6387846011898229,0
4,2,1.6813427163759413,1
2,3,-0.7634560637355063,1
3,1,-0.320368864781406,0
3,3,0.7899555278918101,1
3,2,0.6214086326033876,0
5,1,1.1583260619242386,2
5,2,0.9932543603531032,2
2,2,0.8264450619233242,0
5,2,-0.009339027084214035,2
3,3,-1.168316131799449,0
2,2,-0.7547680794422887,1
3,3,0.6092454545928829,0
5,1,1.3807384598306105,1
2,2,-0.3811847548339296,2
5,1,-1.5749137967220352,2
5,2,-0.39508552970307786,0
5,3,-0.45590141975560144,1
5,2,-1.620091315046767,1
4,2,0.9480768420283714,2
2,1,-0.7113281579762004,0
5,2,0.9602400200388761,1
3,1,1.5649237268468248,1
2,3,-1.7173967391308047,1
5,1,0.5675431299854382,2
3,3,0.013249732078151865,1
5,2,1.3060217949089388,1
5,1,1.182652417945248,2
5,1,-1.6218289119054106,2
2,1,0.7482532032843654,0
2,2,1.0314814912432608,1
5,2,0.5119400305088452,0
2,2,0.8577218053789079,2
2,3,0.7030756849596336,0
5,1,1.657016360354932,2
5,3,1.4519799310349955,2
2,3,0.2513005017123156,2
4,1,-1.49845953494172,2
2,3,1.3008090043330083,0
3,2,-0.1830987129485671,2
4,1,1.2104539676835446,0
3,1,1.5058454336529448,1
3,3,0.9011617268449961,2
5,1,-1.0744859014326984,2
5,3,0.2078605802462273,1
3,1,0.9393888577351538,2
5,1,-1.5210482941040857,1
4,3,0.8577218053789079,2
4,2,0.08101600956524957,0
4,1,-0.43331266059323553,1
2,3,-1.112713032322856,0
3,3,0.9411264545937973,1
2,2,1.6205268263234178,1
2,2,-0.938953346458503,2
3,1,-1.112713032322856,1
5,3,-1.479345969496641,1
2,3,0.7204516535460689,1
4,3,-0.3325320427919108,1
3,3,1.3598872975268883,2
5,2,-1.4967219380830763,2
2,3,-1.220444037558755,2
2,2,-1.4915091475071458,1
3,2,-0.46632700090746265,0
3,1,-1.1196634197574302,1
4,3,0.8490338210856901,2
5,3,-0.4367878543105226,1
2,2,-0.20916266582822007,0
5,3,-0.07015491713673762,1
2,3,0.9046369205622832,1
3,3,-0.9372157495998594,0
3,2,0.3955210409797286,2
5,1,0.45981212474953925,2
3,1,0.5432167739644288,2
2,1,0.41810980014209453,1
4,2,1.0280062975259738,0
4,1,0.6353094074725358,1
2,2,-0.6696258333687557,0
5,2,1.0210559100913996,0
5,3,-0.42809987001730493,1
2,2,0.8299202556406113,0
5,2,-0.24043940928380364,2
2,2,-1.2673591527421304,0
3,1,0.5519047582576464,0
4,1,-0.6383490899131722,1
3,3,-1.4967219380830763,1
3,1,0.054952056685596606,2
4,3,-0.6209731213267369,1
2,2,-1.567963409287461,1
2,1,-0.82427195378803,1
3,3,-1.6704816239474294,0
2,1,-1.446331629182414,1
3,1,1.234780323704554,0
3,3,-0.7617184668768628,1
4,1,-0.36033359253020725,2
2,3,1.2087163708249011,1
4,1,1.5232214022393802,0
3,2,1.0488574598296962,2
5,1,-0.08926848258181645,0
4,2,1.2469435017150587,1
4,1,-0.6887393988138346,0
3,3,-0.059729335984876425,1
5,2,-0.9511165244690077,2
3,3,0.35034352265499685,2
3,1,-0.7634560637355063,1
3,2,1.6987186849623768,2
4,1,-1.3403382208051586,0
5,3,1.4172279938621248,0
2,3,0.4094218158488769,0
4,1,-1.6930703831097953,0
3,1,0.12966872160726842,2
3,2,0.8229698682060372,1
2,1,1.6083636483129131,2
4,2,1.0158431195154691,0
5,2,1.5371221771085284,0
3,1,-1.2221816344173986,0
5,1,-0.6001219590230145,0
5,2,1.312972182343513,1
5,2,-0.713065754834844,2
3,2,-1.6635312365128554,0
4,1,1.2434683079977717,2
2,2,0.34513073207906625,0
3,3,1.5214838053807367,2
3,3,-1.665268833371499,2
3,1,0.7048132818182771,2
3,3,0.9133249048555008,1
3,1,-0.657462655358251,1
5,3,0.9411264545937973,1
4,1,-1.698283173685726,1
3,3,-0.8034207914843076,2
3,1,-1.2117560532655374,1
4,3,-1.079698692008629,2
2,1,-0.6053347495989451,1
2,2,-0.8468607129503959,1
3,2,-0.6296611056199545,0
5,1,-0.6313987024785981,0
2,1,-0.21437545640415068,0
3,1,0.9984671509290338,1
2,2,-0.9215773778720677,1
2,2,1.4884694650665096,1
3,1,1.490207061925153,1
4,1,0.8924737425517785,1
5,1,-0.0023886396496399123,1
4,1,0.2999532137543344,2
3,3,0.8698849833894126,2
5,2,-0.8555486972436135,1
5,3,-0.4420006448864532,1
2,1,0.21481096768080143,1
5,2,0.6787493289386242,2
3,3,1.6101012451715566,1
5,2,1.3824760566892542,2
5,1,-0.8312223412226041,2
3,2,-0.3012552993363272,0
3,2,1.4780438839146484,1
4,3,1.5962004703024084,1
4,1,-1.0484219485530455,0
3,1,-0.5705828124260744,0
4,2,-1.1978552783963892,1
3,3,-0.6452994773477463,1
4,1,-0.5844835872952228,2
2,2,1.3477241195163836,2
4,3,0.5136776273674887,1
5,1,-0.47849017891796736,0
4,1,-0.5271428909599862,0
3,1,-0.33079444593326723,2
3,3,-0.4420006448864532,1
3,1,0.9185376954314314,1
2,1,1.5041078367943013,1
2,1,-1.249983184155695,2
2,3,0.3433931352204227,1
4,2,-1.2256568281346856,2
2,3,-0.09621887001639057,0
3,2,1.4398167530244905,2
5,2,1.2834330357465729,1
3,3,-1.5922897653084707,1
3,1,1.4763062870560049,2
2,1,0.8316578524992548,1
3,3,-0.6313987024785981,2
3,1,0.5988198734410217,2
3,1,-1.4602324040515622,2
2,2,-0.7634560637355063,1
5,2,-1.3073238804909315,2
3,1,-0.12402041975468707,1
3,1,0.39204584726244157,1
4,3,1.1896028053798222,2
3,3,-1.3003734930563573,2
3,1,-1.2082808595482504,2
3,3,0.9724031980493808,1
2,2,1.097510171871715,2
5,2,1.6066260514542696,2
2,2,-1.1109754354642125,0
4,1,0.06885283155474485,2
4,2,-1.5575378281356,1
3,3,0.9376512608765102,0
2,3,-1.5384242626905211,1
5,2,1.349461716375027,2
4,1,0.7413028158497913,1
3,3,1.0697086221334187,0
5,2,-1.6687440270887859,2
4,2,-0.6018595558816581,0
3,3,0.5084648367915582,0
5,1,-1.246507990438408,0
4,2,1.3477241195163836,2
2,2,-0.7582432731595758,2
4,2,1.0210559100913996,1
2,2,0.416372203283451,0
3,3,-0.9876060585005219,0
4,2,0.5849190985718735,0
4,1,-0.46111421033153205,2
5,3,-1.0744859014326984,0
2,3,-1.6496304616437072,1
2,2,-1.7069711579789435,1
2,2,0.5345287896712111,1
2,3,1.3703128786787493,2
5,1,1.4658807059041437,2
4,1,0.5605927425508641,2
5,3,0.20438538652894025,1
4,1,0.5449543708230723,2
4,3,1.6465907792030707,1
5,1,0.44069855930446045,0
4,2,-0.6157603307508063,1
5,2,-1.3942037234231082,0
4,2,1.179177224227961,1
5,1,-0.7252289328453487,1
4,2,1.4693558996214307,2
4,3,1.4954198525010836,1
2,2,-0.14660917891705297,0
4,1,-0.6817890113792604,0
4,2,-1.701758367403013,1
5,2,-0.7026401736829828,0
4,2,-1.328175042794654,2
4,2,0.7135012661114948,2
4,1,-1.3542389956743068,2
5,2,0.7204516535460689,2
5,1,-0.29430491190175306,1
2,3,1.6101012451715566,2
2,2,1.0801342032852799,1
5,1,0.2078605802462273,1
5,1,-1.6895951893925083,1
5,2,-1.7451982888691013,1
5,1,-0.9598045087622253,2
5,2,0.3538187163722839,0
4,2,-1.0571099328462632,2
5,3,1.3042841980502953,2
2,1,-0.8989886187097018,2
5,3,0.6057702608755958,2
4,2,0.9515520357456585,0
4,1,1.5649237268468248,0
3,3,0.7777923498813054,1
3,2,-0.3290568490746237,0
5,1,1.1079357530235763,1
5,3,1.153113271348308,0
2,1,0.02888810380594364,1
4,1,-0.5896963778711534,2
2,1,1.2834330357465729,0
2,3,1.7213074441247427,1
4,2,-0.5201925035254121,2
3,1,0.3086411980475521,0
5,3,0.08796639699982368,2
5,2,0.6474725854830407,2
5,1,-0.18657390666585416,0
4,2,-1.0518971422703325,2
4,1,0.4910888682051228,2
4,1,1.2035035802489704,0
4,3,0.5779687111372994,0
3,1,0.982828779201242,2
2,1,0.2825772451678991,0
2,2,1.571874114281399,2
3,3,1.3772632661133235,1
4,3,0.1678958524974261,2
3,2,0.44243615616310394,2
4,2,0.8559842085202642,1
2,1,1.1583260619242386,1
2,2,0.7899555278918101,0
3,3,-1.072748304574055,1
5,2,-1.7226095297067354,1
4,2,1.4415543498831342,2
2,1,1.6761299258000109,0
2,2,0.9446016483110844,0
2,3,-0.9111517967202065,0
4,3,0.9550272294629455,0
3,1,-0.48544056635254146,1
4,2,-0.8677118752541182,0
5,1,1.6083636483129131,0
4,2,-1.7104463516962307,1
3,2,1.0662334284161314,0
4,3,1.457192721610926,2
4,2,1.4954198525010836,0
2,1,0.1453070933350602,0
4,1,-0.546256456405065,0
3,1,1.1965531928143964,1
3,1,0.2234989519740191,2
3,3,1.6448531823444272,1
5,2,0.6926501038077724,0
5,1,0.041051281816448355,0
3,2,-0.5080293255149073,1
5,2,1.339036135223166,1
2,1,-0.1830987129485671,1
5,3,0.19222220851843552,1
4,2,1.653541166637645,0
4,3,1.061020637840201,2
3,2,-0.8555486972436135,0
4,3,-0.14660917891705297,1
2,2,1.6379027949098532,1
4,3,0.41289700956616393,1
4,2,1.568398920564112,2
2,2,1.3147097792021565,2
2,3,0.06885283155474485,0
2,3,0.11229275302083312,0
3,3,-0.32558165535733663,0
2,3,0.7812675435985925,2
3,1,-0.09448127315774704,0
5,2,0.471975302760044,0
4,1,0.04452647553373542,2
2,2,1.3112345854848693,1
4,1,-1.1526777600716573,0
2,3,-0.6783138176619734,1
4,1,-0.5810083935779357,0
3,2,1.4276535750139858,1
3,3,0.5206280148020629,1
2,1,-0.8086335820602382,0
2,3,-1.623566508764054,2
5,1,-0.5862211841538663,2
2,1,1.6240020200407048,1
5,2,0.7586787844362266,0
2,1,-1.4480692260410575,1
3,1,-1.2743095401767044,1
3,2,-1.6948079799684388,0
5,2,0.22523654883266261,0
5,3,-0.9650172993381559,1
2,1,0.43548576872852984,2
5,3,-1.190904890961815,2
2,1,-1.2708343464594174,1
2,3,-0.7877824197565159,0
4,3,1.0401694755364785,2
2,3,-0.6018595558816581,1
3,3,-1.3333878333705844,1
2,1,0.6613733603521889,0
4,3,-1.505409922376294,1
2,2,1.401589622134333,2
3,1,1.2869082294638599,1
5,2,1.6379027949098532,0
4,3,-1.1075002417469255,0
4,2,0.1453070933350602,1
3,2,1.0783966064266362,2
2,2,-1.4324308543132658,2
2,3,-0.7304417234212793,2
5,2,-1.2134936501241809,1
4,1,1.1635388525001693,1
4,2,-0.8850878438405535,1
2,2,0.9185376954314314,0
4,3,-1.5193106972454422,1
2,1,-1.3803029485539597,0
3,1,-0.8816126501232665,1
3,3,-0.772144048028724,0
2,2,-1.4897715506485023,2
5,1,0.7482532032843654,1
5,1,-0.8207967600707429,0
2,1,0.7656291718708007,2
5,3,-0.8121087757775253,1
3,2,-0.13444600090654826,2
3,1,-1.67569441452336,2
4,2,-0.5966467653057275,2
5,2,1.4259159781553423,2
2,1,-0.39508552970307786,2
5,3,-0.261290571587526,2
2,3,-0.5323556815359168,2
3,1,1.653541166637645,2
2,1,0.7673667687294442,1
2,1,0.06885283155474485,1
5,3,0.05147686296830954,0
4,2,0.9758783917666679,0
3,2,-1.5749137967220352,2
4,3,0.8750977739653432,2
2,2,1.160063658782882,1
4,2,-0.26476576530481305,2
2,2,0.4372233655871734,0
5,3,-0.19178669724178476,1
3,2,-0.8399103255158218,1
5,2,0.6057702608755958,0
5,1,-0.035402979963866994,1
2,1,1.2469435017150587,1
4,2,-0.16224755064484475,1
4,3,-0.2543401841529519,1
4,1,-1.5853393778738964,0
2,1,-1.52799868153866,0
2,2,-1.0154076082388184,0
3,3,0.1783214336492873,2
5,2,-1.368139770543455,2
5,3,-0.3446952208024155,0
3,3,-0.7756192417460112,1
5,1,0.2582508891468897,2
2,3,-0.24043940928380364,0
2,1,0.4372233655871734,1
5,1,0.6335718106138923,2
4,2,1.2730074545947117,2
5,3,0.5988198734410217,0
2,3,0.058427250402883664,2
3,2,0.02888810380594364,1
3,1,-0.3273192522159802,1
5,1,-0.0805804982885988,2
5,1,1.5892500828678342,1
5,2,1.0141055226568256,1
5,2,1.1722268367933868,2
5,2,1.1809148210866045,0
4,3,-0.3446952208024155,1
3,2,-0.0527789485503023,2
2,3,-1.0101948176628877,1
5,2,-0.6609378490755381,0
5,3,-0.3221064616400496,2
3,3,0.5049896430742711,2
2,2,-1.6009777496016881,1
5,1,-0.9146269904374935,2
3,1,-0.3985607234203649,1
4,3,-1.4376436448891963,0
4,3,-1.3594517862502375,1
4,2,0.4337481718698863,2
2,1,-0.5549444406982827,1
3,1,1.5110582242288755,2
4,1,1.5962004703024084,1
4,1,1.5475477582603896,2
2,3,-1.2291320218519726,2
5,3,0.64225979490711,0
2,2,1.0488574598296962,0
4,2,-0.8381727286571782,2
5,2,-0.014551817660144628,0
3,3,0.8472962242270466,1
2,2,1.3303481509299482,1
4,1,1.2538938891496327,0
3,2,-0.8173215663534559,0
4,2,-1.5558002312769563,1
2,2,-0.23522661870787304,2
4,3,-1.1509401632130138,2
2,2,0.8976865331277091,1
5,2,0.33991794150313565,1
2,2,1.5614485331295378,2
2,3,-1.4706579852034234,0
3,2,0.6526853760589711,1
2,3,-0.6001219590230145,0
4,2,-1.027570786249323,1
4,1,0.31732918234076973,2
2,1,-0.3342696396505543,1
2,3,-1.3525013988156633,2
3,2,1.0002047477876774,0
4,1,1.182652417945248,1
3,1,-0.43157506373459203,1
4,1,0.3538187163722839,0
5,1,-0.5810083935779357,2
4,3,-0.8329599380812476,2
3,1,-0.8086335820602382,1
5,1,0.9932543603531032,0
2,2,-1.2812599276112786,0
5,1,0.44069855930446045,0
2,1,-0.7634560637355063,0
2,2,-1.6183537181881236,0
5,3,-1.4880339537898588,2
2,2,0.8577218053789079,0
2,2,0.8872609519758479,1
3,1,-1.09012427316049,0
2,1,0.8247074650646807,0
5,3,-1.083173885725916,1
2,3,-1.5662258124288175,0
4,3,1.5996756640196954,0
5,1,-0.2439146030010907,2
4,1,0.11576794673812019,2
4,1,0.22176135511537556,0
4,3,-1.564488215570174,2
2,2,1.7108818629728815,1
2,1,1.394639234699759,0
4,3,-0.6296611056199545,0
4,1,-1.531473875255947,0
3,1,-1.7417230951518141,0
2,1,-0.12228282289604353,0
2,2,0.9376512608765102,1
2,3,1.1357373027618727,1
5,2,-0.4367878543105226,1
5,1,-0.4246246763000179,0
2,3,0.041051281816448355,1
4,1,-0.91288939357885,2
2,2,1.2816954388879294,2
5,1,0.04278887867509189,2
3,1,0.3190667791994133,2
4,1,1.5006326430770143,1
2,1,0.8108066901955325,1
4,1,-0.1709355349380624,0
5,2,1.6952434912450896,0
3,1,0.38162026611058036,2
4,3,-0.43331266059323553,2
4,2,-1.6444176710677765,1
2,2,-1.09012427316049,0
3,3,0.5223656116607064,2
4,1,-0.1483467757756965,1
5,3,-0.7582432731595758,1
2,1,-1.1040250480296385,2
4,1,0.8872609519758479,2
3,2,-0.009339027084214035,2
3,3,1.034956684960548,2
2,1,1.094034978154428,2
4,1,0.5432167739644288,2
5,2,0.11750554359676371,1
5,1,1.116623737316794,0
2,2,1.3511993132336706,0
5,2,-1.3959413202817517,2
2,1,-1.3959413202817517,1
5,2,0.05668965354424013,1
2,1,-1.4167924825854739,0
5,2,-0.7495552888663581,1
3,1,1.394639234699759,0
2,2,0.38162026611058036,0
2,2,1.5388597739671719,0
2,2,0.4545993341736087,0
2,2,0.471975302760044,2
3,2,0.6561605697762583,1
4,1,1.6657043446481496,1
5,1,-0.8555486972436135,0
5,1,0.18353422422521787,0
3,3,0.616195842027457,0
3,3,-0.4889157600698285,0
5,1,0.8924737425517785,0
5,2,-1.4706579852034234,1
2,1,1.693505894386446,2
4,3,0.3885706535451545,0
3,1,-1.230869618710616,1
5,1,1.6326900043339225,2
3,1,-0.994556445935096,0
5,2,-0.28214173389124836,2
3,1,-0.6644130427928251,2
5,2,0.25477569542960266,1
2,2,0.7447780095670783,1
3,2,1.5284341928153107,2
4,3,-1.3160118647841492,0
5,2,0.8299202556406113,1
3,1,-1.1214010166160737,0
4,3,-0.25781537787023895,0
5,1,1.597938067161052,0
3,3,-1.2899479119044963,1
4,1,1.008892732080895,2
5,1,-0.4124614982895132,0
2,2,0.39204584726244157,2
5,2,0.8333954493578984,0
2,1,-1.249983184155695,2
5,3,0.8959489362690655,0
3,2,1.3442489257990964,1
2,3,-0.9858684616418784,0
3,2,0.33296755406856154,2
2,1,-0.546256456405065,1
4,1,1.2504186954323457,2
2,3,0.7986435121850278,0
5,3,-1.6357296867745588,2
3,1,-0.25955297472888245,1
4,3,0.4737128996186875,2
3,1,-1.6183537181881236,2
4,1,1.1652764493588128,0
4,3,1.3651000881028188,2
4,1,-1.0918618700191338,1
3,1,1.0245311038086868,0
3,3,-1.1526777600716573,0
2,1,-1.1735289223753798,2
4,2,1.5857748891505472,1
3,3,-1.7347727077172401,0
5,1,-0.8034207914843076,0
2,3,0.18700941794250495,1
2,3,1.038431878677835,2
5,1,0.7499908001430089,2
3,1,1.4467671404590647,1
3,1,0.7221892504047124,1
3,3,-0.6817890113792604,1
5,2,-1.2968982993390703,1
2,3,-0.26997855588074365,1
4,3,-1.2048056658309632,0
4,1,1.6257396168993483,1
4,3,-0.07015491713673762,2
4,2,-1.0206203988147489,1
4,1,-1.331650236511941,0
3,3,1.0714462189920622,1
4,3,0.9028993237036396,2
2,2,-1.2152312469828244,2
3,1,1.578824501715973,2
2,1,-0.961542105620869,1
3,2,-1.7295599171413094,0
5,1,-0.1257580166133306,0
5,2,0.3885706535451545,0
5,3,-0.8260095506466735,2
5,1,1.4189655907207683,1
3,3,-0.8277471475053171,1
3,3,-0.0006510427909963816,1
4,1,-1.6357296867745588,2
2,3,-1.3855157391298905,2
3,1,-0.4159366920068002,2
2,3,0.9689280043320938,2
3,2,-1.6357296867745588,1
4,2,-0.8416479223744653,1
4,2,1.349461716375027,2
5,1,-1.046684351694402,1
5,2,0.7482532032843654,1
3,3,-1.187429697244528,1
5,2,-0.6678882365101122,1
3,2,0.18353422422521787,1
2,2,0.2530380985709591,1
4,1,0.6474725854830407,2
5,2,1.3963768315584024,1
5,2,1.100985365589002,2
3,2,-0.5323556815359168,0
4,2,-0.6852642050965475,2
5,1,-1.2482455872970515,1
2,1,-0.6366114930545287,1
4,1,1.401589622134333,0
5,1,-0.19004910038314124,0
3,3,0.16442065878013903,1
2,3,0.7499908001430089,1
2,1,1.4172279938621248,1
3,3,-1.2169688438414679,0
3,1,0.5710183237027252,1
3,2,1.5249589990980237,2
3,1,-0.8659742783954747,1
4,2,1.4137528001448376,0
3,1,-1.2030680689723197,1
3,2,-0.85381110038497,0
2,2,-1.3942037234231082,1
2,2,1.038431878677835,0
5,1,-0.13097080718926118,2
5,2,-1.4515444197583445,1
5,3,0.7413028158497913,1
5,2,0.9880415697771726,0
5,1,1.6379027949098532,0
2,3,-0.7686688543114369,1
3,1,0.2686764702987509,2
3,1,0.5814439048545864,2
3,2,-1.1422521789197961,1
3,3,1.0280062975259738,2
2,2,-1.567963409287461,0
5,3,-0.24738979671837774,0
4,3,-1.475870775779354,1
3,3,-1.4515444197583445,2
3,1,-1.1022874511709948,0
2,2,0.4667625121841134,2
2,3,-0.9511165244690077,2
5,3,-1.5158355035281552,2
2,1,-0.10490685430960822,0
4,2,-1.4949843412244328,0
2,1,1.3963768315584024,1
3,2,-0.9962940427937396,0
4,2,1.1687516430760998,1
4,2,0.7326148315565736,0
5,1,-1.0206203988147489,2
2,1,1.3876888472651847,0
2,2,1.4033272189929764,1
2,2,-0.023239801953362282,1
4,1,1.3651000881028188,1
5,3,0.3833578629692239,2
2,3,1.4519799310349955,2
5,3,0.6578981666349017,2
3,1,0.25477569542960266,0
5,2,-1.590552168449827,0
4,1,1.4641431090455002,1
5,3,-1.4063669014336129,0
5,3,-1.7347727077172401,2
2,3,0.8698849833894126,0
4,2,1.2260923394113363,2
3,2,1.0766590095679927,1
2,2,-1.3924661265644644,1
4,3,0.864672192813482,0
3,1,1.1305245121859422,1
4,1,1.7213074441247427,0
3,2,0.9515520357456585,0
5,3,-0.19004910038314124,0
4,2,-0.6922145925311216,2
5,3,-1.328175042794654,2
2,1,0.5154152242261323,2
5,3,-1.442856435465127,1
2,2,1.6083636483129131,1
4,3,-1.1109754354642125,0
4,2,-0.9198397810134241,1
5,2,0.9202752922900749,2
5,1,-1.171791325516736,0
4,3,1.660491554072219,2
4,1,-0.29778010561904017,2
3,3,0.04626407239237895,1
4,1,-0.27692894331531775,2
4,1,-0.5723204092847181,0
5,2,-1.4602324040515622,2
3,3,1.323397763495374,2
5,2,0.9220128891487185,1
2,2,-0.9059390061442759,1
4,1,0.8264450619233242,2
2,3,0.5241032085193499,1
3,3,-1.4306932574546223,1
2,2,-0.8746622626886924,2
4,3,-0.08405569200588586,2
5,2,1.001942344646321,0
3,3,-0.7808320323219416,1
3,2,-1.4445940323237705,1
3,1,0.8003811090436713,1
3,2,1.179177224227961,0
2,2,0.5640679362681511,2
4,3,1.1843900148038915,0
5,2,1.6431155854857837,2
2,3,-1.3003734930563573,0
3,1,-1.3785653516953162,0
2,3,1.2799578420292859,2
4,1,0.7951683184677407,1
2,1,-1.7312975139999531,0
5,1,1.2365179205631975,0
5,3,1.2625818734428504,0
3,2,-0.47327738834203675,1
5,3,1.290383423181147,2
2,2,0.6283590200379617,2
3,3,0.8142818839128195,1
5,1,-1.2360824092865468,0
5,1,-0.4993413412216897,1
2,1,0.30342840747162153,1
5,3,-0.5601572312742132,0
5,2,0.47718809333597456,2
3,2,-1.1526777600716573,2
2,1,0.586656695430517,0
3,1,0.1331439153245555,2
5,3,0.2982156168956909,2
3,2,0.949814438887015,2
2,1,0.7517283970016524,2
3,1,-0.6783138176619734,1
4,3,0.498039255639697,2
3,1,-1.1370393883438654,1
4,3,1.1513756744896646,0
5,2,1.061020637840201,0
2,1,-1.2065432626896067,1
4,3,-1.46892038834478,2
5,3,0.8316578524992548,1
3,3,-0.9372157495998594,0
2,1,1.4415543498831342,2
3,2,-1.0484219485530455,0
5,2,0.1279311247486249,2
3,2,1.3616248943855318,0
4,3,-0.6331362993372416,2
4,3,0.05147686296830954,2
2,1,1.1948155959557527,2
2,3,0.7308772346979301,0
2,2,-1.1804793098099537,1
3,1,1.709144266114238,1
3,2,0.6439973917657535,0
4,3,1.3112345854848693,2
4,1,1.55276054883632,2
2,3,1.3703128786787493,1
5,2,1.3060217949089388,0
4,3,-0.30473049305361427,0
3,2,0.979353585483955,0
3,1,0.45981212474953925,0
5,3,-1.665268833371499,2
4,1,-1.505409922376294,0
2,2,1.6448531823444272,2
4,1,-1.128351404050648,0
5,3,0.06537763783745779,2
3,2,0.09317918757575427,2
3,3,0.32080437605805684,2
5,1,1.2851706326052164,2
3,3,-0.4767525820593238,2
2,1,-0.3690215768234249,1
2,3,1.601413260878339,1
2,1,-1.2065432626896067,1
3,2,0.9376512608765102,0
2,1,-0.34295762394377194,0
3,1,-0.3985607234203649,2
2,3,0.3885706535451545,2
3,2,-0.6748386239446863,2
2,1,0.20091019281165318,2
5,2,0.7586787844362266,1
4,3,0.5744935174200123,0
4,1,0.49456406192240987,0
4,3,1.2556314860082765,1
4,1,-1.52799868153866,1
5,3,1.2330427268459105,0
2,3,-0.9285277653066418,0
3,2,1.6379027949098532,2
3,2,-0.6157603307508063,0
2,2,1.5266965959566672,0
3,1,0.3555563132309274,1
4,2,1.5927252765851214,2
3,3,-1.1735289223753798,1
5,3,0.008036941502221272,1
5,2,0.5084648367915582,0
3,3,-1.446331629182414,2
5,3,-1.1613657443648748,2
4,2,-0.5497316501223521,0
3,3,-0.7877824197565159,1
5,1,0.9880415697771726,2
4,2,-0.46285180719017555,0
5,2,0.21133577396351438,1
2,2,0.4545993341736087,1
5,3,-0.7530304825836452,2
4,1,0.41810980014209453,0
4,3,0.17137104621471316,0
3,1,-0.5792707967192922,1
5,1,0.8490338210856901,0
3,3,-0.6765762208033298,2
4,2,-0.3933479328444343,0
5,3,1.5631861299881813,1
2,2,0.7899555278918101,1
4,3,-1.1961176815377454,1
2,3,1.5597109362708943,1
3,3,-1.0988122574537078,2
4,1,1.1635388525001693,0
4,3,1.2243547425526928,2
3,1,-1.5210482941040857,0
4,3,1.453717527893639,1
2,1,-1.1787417129513102,2
4,2,0.9480768420283714,1
2,2,0.48066328705326167,1
4,1,0.006299344643577742,1
4,2,0.4737128996186875,0
4,1,0.3590315069482145,1
2,3,1.5423349676844589,0
5,1,-0.21263785954550712,2
